,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
28,ENSG00000163364,2.375,3.8,0.2375,2.375,3.5625,0.31666700000000003,4.75,0.0,0.0,0.0,1.58333,1.9,2.375,0.095,7.6,0.665,0.38978784609852596,0.515423443634324,0.355640243902439,0.406,0.3985,88.0,0.29716175,0.22158833333333303,0.07303899999999999,0,0,0,0,2,0,0,0,0,0.15601800000000002,0.03167709999999999,0.20311500000000002,0.20520500000000003,0.290159,0.28741,0.326411,0.144669,-0.10946900000000001,0.219261,0.548154,0.393498,0.12602,0.0607862,0.304471,0.405631,0.0843831,0.239826,0.253336,0.025278799999999997,0.912116,1.7600200000000001,2.34347,1.9729,3.15286,4.118,1.6266,1.7921900000000002,1.7517200000000002,0.8538459999999999,2.36978,1.30754,1.4915100000000001,1.344,1.24678,1.27187,0.9361700000000001,1.00909,1.59135,1.13984,1.855,1.24302,1.7728400000000002,1.75685,1.12315,2.43427,1.7043,0,0,17,0
29,ENSG00000163597,14.25,6.65,2.375,8.3125,8.3125,11.0833,2.85,3.3928599999999998,6.33333,10.45,4.75,11.4,5.54167,20.9,5.7,7.6,0.45219570090993,0.449086161879896,0.45970283656010796,0.5295,0.4704,60.0,0.0763915666666667,0.1360171,0.0790465,0,0,0,2,4,0,1,0,0,0.487069,-0.0037516,-0.0494101,-0.177517,0.337997,0.11053800000000001,0.31144,0.0652837,0.31788099999999997,-0.315402,0.0176861,0.0103017,-0.286136,-0.2618,0.0764741,0.050073599999999996,0.385862,0.00368189,0.11348599999999999,-0.0643497,15.6538,7.17128,27.3373,8.57286,5.12964,14.7394,37.0645,13.7663,41.791000000000004,38.5283,21.2806,39.0667,68.4736,117.734,148.043,49.6965,17.6755,2.93362,151.656,5.1531199999999995,98.6149,3.6313199999999997,108.96700000000001,4.56335,39.0648,21.0063,49.0636,61,64,72,8
30,ENSG00000164621,0.0,0.095,0.0,0.11875,0.0,0.0,0.0,0.0,0.158333,0.0,0.0,0.095,0.07916669999999999,0.0,0.095,0.095,0.45319465081723603,0.427312775330396,0.46636771300448404,0.3995,0.4339,0.0,0.17058925,0.171526,0.251707,0,0,0,0,0,0,0,1,0,0.316169,-0.055022900000000007,0.00409698,0.295858,0.22745700000000002,0.5977180000000001,0.09020030000000001,-0.0230799,-0.27470900000000004,-0.193235,-0.152295,0.555959,-0.0999664,0.181087,-0.349879,0.018818400000000002,-0.00900008,0.15054700000000001,0.48226899999999995,0.187377,7.3213,4.24897,18.4905,5.4539,4.87282,16.0639,15.3405,7.3265199999999995,22.9981,0.903509,2.31169,1.43175,1.0794,1.47512,0.925,20.258,11.3904,1.3627200000000002,1.6,5.10616,1.7942599999999997,1.28696,1.11374,1.6436400000000002,42.4933,5.94423,25.8284,0,0,59,0
31,ENSG00000166770,3.5625,1.9,9.5,5.9375,9.5,6.33333,5.7,0.5428569999999999,1.425,4.75,3.95833,10.45,10.2917,0.665,12.35,7.6,0.433403083230132,0.506751171121521,0.419951485748939,0.6195,0.4895,70.0,0.11419826,0.10217430000000001,0.024284,0,0,0,0,3,0,8,6,0,0.0473026,0.219844,0.546461,0.244825,0.377761,0.38467199999999996,0.49963199999999997,0.21365599999999998,0.09124360000000001,0.07442889999999999,0.41120100000000004,0.153054,0.0213865,-0.35176999999999997,0.171692,0.157585,0.310751,0.272459,-0.0677966,0.159025,2.62997,1.50479,1.98754,4.7701,3.56963,7.15255,1.3932,1.63926,1.9055400000000002,1.13846,15.4484,30.1141,3.45545,1.0707799999999998,16.1539,6.17468,10.353,1.17925,23.525,2.1658,4.20728,4.50453,33.6145,5.51524,56.2603,4.42811,10.87,0,0,51,1
32,ENSG00000166917,0.475,0.38,0.0,0.475,0.2375,0.0,0.475,0.0678571,0.158333,0.38,0.07916669999999999,39.9,0.07916669999999999,0.0,24.7,0.19,0.575671852899576,0.542196531791908,0.628415300546448,0.584,0.6089,0.0,0.120290466666667,0.008051245,0.013736000000000002,0,0,0,0,0,0,0,0,1,0.331847,-0.175239,0.399411,0.255399,0.641971,0.449563,0.39376300000000003,0.00597461,-0.397048,0.21810500000000002,0.20549299999999998,0.534829,0.25167399999999995,0.343731,0.10113899999999999,0.477401,0.243148,0.272801,0.5519390000000001,0.219658,0.932773,1.3589200000000001,1.3291899999999999,3.06318,10.0448,1.76702,9.446010000000001,15.8139,9.632760000000001,1.34409,3.11358,1.3161,0.878268,13.882,0.8929729999999999,1.1478899999999999,1.13725,3.5823699999999996,1.3540299999999998,14.5056,11.9555,2.65643,0.955442,2.41534,1.66373,1.40696,1.46675,0,0,273,2
33,ENSG00000167117,0.11875,0.285,0.2375,0.35625,0.475,0.158333,0.19,0.0678571,0.0,0.095,0.158333,0.19,0.0,0.0,0.095,0.19,0.46209220401286605,0.463554463554464,0.460223307745987,0.469,0.4503,47.0,0.139431733333333,0.061799900000000005,0.080911,0,0,0,3,6,0,0,1,0,0.436758,0.272679,0.27023400000000003,0.06478049999999999,0.6301100000000001,0.0830875,0.229571,0.371173,0.386677,0.151338,0.571969,-0.038519599999999994,0.5018630000000001,0.272461,0.298887,0.412166,0.535964,0.6226970000000001,0.061573800000000005,0.504097,3.5990900000000003,9.96693,4.95301,4.4247,3.48127,2.3391900000000003,2.13148,6.218430000000001,3.56981,1.15688,2.02497,0.8705879999999999,1.3312,1.16353,1.8698400000000002,1.53949,1.46279,1.58571,1.6524400000000001,2.26681,1.3527,6.40146,1.8536400000000002,1.21212,2.10697,2.70845,2.23843,0,0,9,0
34,ENSG00000167355,0.0,0.19,0.11875,0.11875,0.0,0.158333,0.0,0.0,0.158333,0.095,0.0,0.19,0.07916669999999999,0.0,0.285,0.095,0.38822585547920296,0.41862143630458293,0.387800268814488,0.3995,0.3804,0.0,0.0982281971428571,0.067951035,0.028551,0,0,0,1,25,0,9,41,0,0.311125,0.29731199999999997,0.157115,0.195644,0.30164,0.247254,0.113935,0.442086,-0.0196906,-0.08797999999999999,0.0424731,0.193877,-0.020493200000000003,0.061479700000000005,-0.32563600000000004,-0.124294,0.141725,0.321345,0.1661,0.396617,1.24984,1.38975,1.76482,2.3822799999999997,2.1115,1.31745,4.13837,5.25496,4.7045,0.8623850000000001,1.61307,1.6087,1.6181299999999998,3.63944,1.9177400000000002,1.41221,1.48329,2.1181799999999997,1.2007700000000001,6.32986,3.3046599999999997,1.02944,1.4,2.1029,1.44167,3.5124699999999995,1.8967900000000002,8,10,8,0
35,ENSG00000167459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.5644773358001851,0.561292719167905,0.565533382606553,0.541,0.5353,0.0,0.0237121044444444,0.04565057875,0.045471,0,0,0,0,1,1,0,4,0,-0.2813,0.199898,0.364879,0.168905,-0.140131,0.196328,-0.028088299999999997,0.367054,-0.308062,0.196328,0.140234,0.14002799999999999,-0.252608,-0.11227000000000001,0.142675,0.140131,-0.22421,-0.140131,0.0,-0.25335799999999997,1.2567700000000002,1.65516,1.8803900000000002,2.43146,2.5001,1.76232,2.0122400000000003,2.58759,1.8701599999999998,1.24135,2.18792,1.27242,1.04348,1.68724,0.8222219999999999,1.1076,1.30818,1.26274,0.9697959999999999,2.84539,1.14785,0.9175979999999999,1.22983,1.72973,2.22134,1.33,1.1525,0,0,5455,15
36,ENSG00000167912,0.11875,0.95,2.375,0.2375,3.5625,0.0,0.95,1.35714,0.158333,0.38,1.58333,0.285,0.7125,0.0,0.95,0.285,0.543996532293021,0.518646012621916,0.622340425531915,0.6509999999999999,0.4382,0.0,0.3738878,0.3151239,0.513203,0,0,0,0,0,0,0,0,0,-0.35905,-0.061753999999999996,0.26499,0.24498899999999998,-0.10495299999999999,-0.306214,-0.29925999999999997,0.00372303,-0.11817000000000001,0.65089,0.130918,-0.175777,0.546263,0.11176900000000001,0.127929,0.138212,-0.0635629,0.18773199999999998,-0.06360969999999999,0.0957684,6.21666,3.71579,7.7686,10.0567,4.52654,18.7577,2.07523,4.47688,7.386,8.288839999999999,12.9605,8.23062,42.8336,2.13231,1.39517,1.30588,3.50615,4.9629199999999996,84.4641,2.40761,7.354210000000001,3.34215,17.9879,1.61525,32.1766,8.33349,44.023,0,0,9,0
37,ENSG00000168367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.522421524663677,0.563070147845234,0.513607530182116,0.516,0.4985,0.0,0.0200703988888889,0.02410349,0.0481505,1,2,0,0,4,0,2,7,0,-0.2813,0.199898,0.364879,0.168905,-0.140131,0.196328,-0.028088299999999997,0.367054,-0.308062,0.196328,0.140234,0.14002799999999999,-0.252608,-0.11227000000000001,0.142675,0.140131,-0.22421,-0.140131,0.0,-0.25335799999999997,1.0996,1.50185,1.6932200000000002,3.07058,4.76664,1.50661,1.48549,1.52805,1.36817,0.9359270000000001,3.9757,1.16679,1.0,1.89838,1.12782,1.07328,1.3521100000000001,1.4301,1.1662700000000001,1.12121,1.45187,0.885,2.46926,1.12794,1.5664200000000001,1.62116,1.4587299999999999,0,0,5455,15
38,ENSG00000170161,0.11875,0.285,0.11875,0.2375,0.2375,0.475,0.285,0.135714,0.158333,0.095,0.395833,0.19,0.07916669999999999,0.0,0.19,0.285,0.481927710843373,0.475796930342385,0.617391304347826,0.4945,0.38799999999999996,93.5,0.13943575,0.0645913,0.17332999999999998,0,2,0,0,1,0,1,0,0,0.339273,0.1236,-0.26814899999999997,-0.08172360000000001,0.14867,0.0666178,0.318755,0.25559,0.130083,0.213917,0.0273873,0.10938800000000001,-0.033333499999999995,0.0940745,0.256048,0.300299,-0.241866,0.668646,0.0762403,0.27266,20.1343,6.3577699999999995,27.6116,15.5082,3.0756900000000003,16.1209,9.072519999999999,3.90254,16.0732,28.206999999999997,18.6713,16.2947,50.5123,10.0386,35.5013,11.7124,8.48695,4.98746,81.1516,3.5162400000000003,18.5708,5.304209999999999,47.493,4.02433,23.7165,6.05733,24.9282,0,0,7,0
39,ENSG00000170590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.41253082614056696,0.49518569463548795,0.407625112254062,0.35600000000000004,0.3399,0.0,0.1111384,0.1155951,0.216358,0,1,0,1,5,0,0,3,0,-0.2813,0.199898,0.364879,0.168905,-0.140131,0.196328,-0.028088299999999997,0.367054,-0.308062,0.196328,0.140234,0.14002799999999999,-0.252608,-0.11227000000000001,0.142675,0.140131,-0.22421,-0.140131,0.0,-0.25335799999999997,0.881833,0.8705879999999999,1.0348700000000002,0.979592,0.8888889999999999,0.853333,1.13401,1.51206,1.14067,1.09836,0.8888889999999999,0.925,1.42735,5.80025,0.878049,0.902439,0.8888889999999999,0.0,0.84,2.5293799999999997,1.8978400000000002,0.900709,0.0,0.0,1.49248,1.16842,0.986087,0,0,5455,15
40,ENSG00000170846,5.9375,9.5,15.4375,5.9375,7.125,4.75,5.7,6.785710000000001,3.16667,4.75,6.33333,11.4,7.125,2.85,6.65,11.4,0.537543319214478,0.537543319214478,0.0,0.633,0.5118,0.0,0.0645687,,0.0478625,0,1,0,0,0,0,1,0,0,-0.0177778,0.238378,0.481892,0.277984,0.36088600000000004,-0.0199409,-0.0155325,0.17844100000000002,0.194691,0.26809499999999997,0.129247,-0.0958706,0.570584,0.201774,-0.028553500000000002,0.291514,0.302584,0.411071,0.383309,0.45886000000000005,9.11726,8.331430000000001,32.3116,7.4386399999999995,7.799289999999999,19.8335,54.1629,9.77255,54.3405,9.89087,6.82405,12.3045,11.0816,44.4337,7.25931,4.588419999999999,3.87744,4.45634,26.9013,2.7403,24.2527,2.95059,19.9709,2.80039,25.8091,9.08608,17.0694,7,8,26,0
41,ENSG00000170919,1.06875,1.9,1.1875,2.375,1.1875,0.95,0.95,0.271429,0.31666700000000003,1.9,0.791667,2.85,1.58333,0.38,1.9,0.76,0.488755305460063,0.48211882330321104,0.490412076703386,0.614,0.4625,58.0,0.0660560544444445,0.0856456041176471,0.25008,0,0,0,2,29,0,7,12,0,0.396884,0.0805814,0.558106,0.530809,0.702148,0.176776,0.32,0.35741100000000003,0.011817,0.19009,0.48225100000000004,0.258496,0.316803,0.013323500000000002,0.0925602,0.138212,0.642281,0.424245,0.256658,0.447662,3.51195,3.00506,3.9742900000000003,3.08703,2.52743,3.0657099999999997,4.06209,4.62852,3.8749300000000004,42.7299,29.2542,38.9648,81.6543,48.4525,93.0609,28.0294,17.4162,2.82229,120.723,2.5377,41.089,2.3629700000000002,69.44,3.0611,46.3364,16.2778,58.2548,6,6,40,2
42,ENSG00000170983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.5184890656063621,0.494418604651163,0.5364583333333329,0.504,0.5196,39.0,0.0165444433333333,0.024267905,0.008175,1,0,0,2,4,0,0,2,0,-0.2813,0.199898,0.364879,0.168905,-0.140131,0.196328,-0.028088299999999997,0.367054,-0.308062,0.196328,0.140234,0.14002799999999999,-0.252608,-0.11227000000000001,0.142675,0.140131,-0.22421,-0.140131,0.0,-0.25335799999999997,1.0882399999999999,1.7038,2.22835,2.42125,2.83535,1.67242,1.60364,1.0128,1.2100799999999998,0.925,2.0281700000000003,1.03226,1.57243,0.931718,1.15583,1.59955,1.1790100000000001,1.48437,1.03091,1.86126,2.28571,1.54073,1.7509299999999999,1.77778,1.57168,1.3468799999999999,1.5263,0,0,5455,15
43,ENSG00000171671,0.35625,1.9,0.83125,0.83125,0.475,0.475,0.76,0.135714,0.475,0.475,0.633333,0.76,0.395833,0.285,0.665,0.57,0.524935511607911,0.521687462863933,0.53343701399689,0.5375,0.5116,88.0,0.01079855,0.0170792,0.030737,0,1,0,0,1,0,3,0,0,0.23249099999999998,0.26098299999999997,0.243128,0.31916700000000003,0.5152359999999999,0.115902,0.14286,0.48391899999999993,0.127601,0.0252607,0.390798,0.11127999999999999,0.35837199999999997,0.27956,-0.134549,0.031923900000000005,0.352647,0.647386,0.102529,0.6815859999999999,1.01549,0.89697,1.30295,2.99175,2.45614,1.31962,1.15551,1.46089,1.33333,0.926316,3.67288,0.865856,0.878173,2.07375,0.931444,1.0882100000000001,1.10299,1.07639,1.4175,1.89484,1.23832,1.85,1.18479,1.25587,1.54995,1.3458,1.23664,0,0,73,0
44,ENSG00000171889,0.0,0.0,0.59375,0.11875,0.0,0.0,0.285,0.0,0.0,0.0,0.0,0.19,0.31666700000000003,0.0,0.095,0.19,0.37499519360172295,0.5691275167785229,0.373594880086752,0.39899999999999997,0.3857,0.0,0.00734346,0.09600924,0.0169975,0,0,0,0,16,0,9,32,1,-0.24926199999999998,0.29439099999999996,0.422642,0.164668,0.29379099999999997,0.297256,0.345684,0.024528599999999998,-0.00162196,-0.178678,0.326494,0.07136619999999999,0.170683,0.0357621,-0.161957,0.015419899999999999,0.261327,0.12173599999999998,0.00974609,0.28205399999999997,1.18747,1.67595,1.88022,2.5093099999999997,2.47475,1.9308299999999998,1.01896,1.07713,0.914286,1.1948,2.09412,1.9037,1.7364700000000002,0.0,3.94458,2.88,1.7111299999999998,1.2455399999999999,1.2722799999999999,0.8705879999999999,0.0,8.10412,1.56408,3.45074,1.94754,3.6306800000000004,1.27977,0,0,136,1
45,ENSG00000172250,0.11875,0.095,0.2375,0.0,0.0,0.31666700000000003,0.19,0.0,0.158333,0.38,0.0,0.095,0.07916669999999999,0.0,0.095,0.19,0.5555833750625939,0.566590126291619,0.5537109375,0.6265,0.5328,44.0,0.18261323899999998,0.0305158666666667,0.035789499999999995,0,0,0,3,11,0,0,4,0,0.16028699999999999,-0.00611154,0.171195,-0.145345,0.33513699999999996,0.147059,0.40576,0.157864,0.305672,-0.13880499999999998,0.128301,-0.22925399999999999,-0.111877,0.0908532,-0.198473,-0.292401,0.21217800000000003,0.253414,-0.281362,0.479713,1.38422,2.89893,2.50345,3.5714599999999996,6.19495,2.76401,6.87815,6.91118,7.95707,1.93137,4.81686,1.2931,1.2494,11.0996,1.45599,2.54697,1.81805,5.80074,4.9868,11.354000000000001,15.5588,5.35224,4.26205,2.89595,2.9355599999999997,4.206840000000001,2.88844,0,0,12,0
46,ENSG00000172965,1.1875,2.85,0.59375,1.1875,0.7125,0.95,0.95,0.678571,0.158333,1.9,0.791667,0.38,0.554167,0.0,0.38,0.95,0.446505618391236,0.473176470588235,0.445724562533807,0.41,0.4644,63.5,0.0569806623809524,0.115752319,0.0815455,1,0,0,0,76,0,31,63,1,0.5482199999999999,-0.189027,0.185789,0.270973,0.579457,-0.0281066,0.288148,0.259868,0.319058,0.332842,0.301037,-0.05613049999999999,0.18949000000000002,0.42043,0.393569,0.240948,0.382116,0.5986739999999999,0.22707199999999997,0.549369,2.98239,4.138319999999999,3.00769,3.4862900000000003,4.09582,1.6146399999999999,10.3677,11.6676,5.612769999999999,4.631469999999999,2.7680000000000002,1.77275,4.935980000000001,1.60725,1.3189,1.29765,1.20205,13.4401,2.33965,3.0712200000000003,1.61314,2.60679,0.9487110000000001,1.7592900000000002,1.34375,3.5434300000000003,1.61925,0,0,17,0
47,ENSG00000173811,0.0,0.095,1.1875,0.11875,0.11875,0.0,0.19,0.0678571,0.0,0.095,0.31666700000000003,0.285,0.07916669999999999,0.0,0.57,0.76,0.49732281245596704,0.47920517560073905,0.500581878636742,0.5489999999999999,0.5186,0.0,0.1987087475,0.10089793333333301,0.126006,1,0,0,1,5,0,3,1,0,-0.235472,0.201222,0.54425,0.335573,0.330375,0.0676096,0.149556,0.33732199999999996,0.136504,0.235519,0.20803000000000002,-0.142439,0.27361199999999997,0.0408931,0.027212200000000002,0.13512000000000002,0.22866399999999998,0.523403,0.0245178,0.464582,1.09002,1.5781,1.66917,4.4459800000000005,7.21241,1.52339,1.96143,2.6639999999999997,2.5061,0.925,5.75138,1.6469999999999998,1.87546,1.50318,1.13846,1.2770299999999999,1.03401,2.20424,0.8802209999999999,2.1290299999999998,2.1169599999999997,0.8906459999999999,1.90848,1.3380100000000001,1.1552799999999999,1.36229,1.4024,0,0,252,1
48,ENSG00000173867,0.475,2.85,0.35625,0.59375,0.475,0.475,0.285,0.203571,0.158333,0.095,0.2375,1.9,0.554167,0.0,0.475,0.76,0.456712672521957,0.47324414715719104,0.45651961645868705,0.451,0.425,0.0,0.625466695,0.0948542666666667,0.162009,1,0,0,0,16,0,10,18,0,0.510419,0.20696399999999998,0.270976,0.279971,0.608613,0.344962,0.397478,0.241972,0.182227,0.060090099999999994,0.278937,0.315564,0.23905300000000002,0.178919,0.10944100000000001,0.41513199999999995,0.34619,0.549308,0.579387,0.446762,5.48391,3.438,6.82742,3.9442199999999996,3.60071,4.78653,7.61326,3.25052,8.14259,1.19336,2.23831,1.64641,1.8411799999999998,1.6954900000000002,1.3209600000000001,1.38706,1.77185,1.28284,1.2414,2.4809900000000003,1.4020299999999999,1.13846,1.42545,2.1430000000000002,1.7777,8.53617,2.0207900000000003,0,0,168,0
49,ENSG00000174171,0.0,0.38,0.0,0.11875,0.11875,1.58333,0.285,0.0,0.0,0.095,0.633333,0.0,0.07916669999999999,0.0,0.0,0.285,0.563202490057064,0.602518477963318,0.49577464788732395,0.6015,0.5654,51.0,0.0398881675,0.0350011666666667,0.131941,0,0,0,2,0,0,0,1,0,0.315069,-0.140326,-0.324386,0.0996912,0.11694500000000001,-0.109332,0.433349,0.12479200000000001,0.38440599999999997,0.290269,0.07468469999999999,-0.101483,-0.21651399999999998,-0.163349,0.239704,-0.0492402,-0.0777072,0.713214,-0.0947033,0.313757,3.40602,7.57223,4.2171400000000006,3.5354900000000002,3.5402099999999996,1.6634799999999998,1.63436,3.3566800000000003,1.7465,0.8222219999999999,2.574,1.6615900000000001,2.66725,1.24833,2.0825099999999996,6.02574,2.07857,2.29589,1.33412,2.0191,1.29083,1.71681,1.1103,1.9393900000000002,1.90457,10.8448,2.28221,0,0,391,0
50,ENSG00000174365,1.1875,2.85,2.375,1.1875,0.95,0.633333,1.9,0.33928600000000003,1.58333,0.57,1.58333,0.95,2.375,0.19,1.9,2.85,0.531998158379374,0.557056523284749,0.485956890920967,0.5375,0.4979,0.0,0.050882800000000006,0.12194,0.0427765,0,0,0,0,0,0,0,0,0,0.0326409,-0.108446,0.19097,0.402376,0.17886300000000002,0.34763499999999997,0.0851853,0.11913699999999999,0.13589500000000002,-0.026627299999999996,0.20414300000000002,0.193503,0.079941,0.195411,-0.18211,-0.0946052,0.036955199999999994,0.362161,0.207841,0.48106899999999997,11.5192,6.865660000000001,20.4245,5.77684,4.31013,12.1541,22.9001,18.4091,26.8934,16.4189,8.8193,11.3758,19.4813,29.3614,18.9645,6.39421,4.56727,6.0111,43.6159,6.82832,39.3717,6.66097,37.1372,4.7042,22.511999999999997,19.7166,12.2068,1,1,10,0
51,ENSG00000174403,0.0,0.665,0.59375,0.2375,0.83125,1.58333,0.095,0.0,0.0,0.19,0.07916669999999999,0.285,1.58333,0.285,0.38,0.38,0.6365534521158129,0.6137768619370029,0.656984420385529,0.556,0.6072,64.0,0.0468190371428571,0.0870308683333333,0.023807,3,2,0,1,2,0,1,2,0,0.0734967,0.303724,0.054074300000000006,0.0304606,0.0739652,-0.0429315,0.346925,0.23845100000000002,0.536593,0.0666178,0.39156399999999997,-0.261644,-0.172593,-0.525928,0.00150616,-0.20932199999999998,0.262577,0.282547,-0.268692,0.0876672,2.27509,1.48,1.08533,3.27676,4.4770900000000005,3.21611,1.59853,1.8455099999999998,1.65363,0.8222219999999999,2.47579,1.0287899999999999,1.08029,1.5119999999999998,0.8709680000000001,0.9961540000000001,1.14286,1.05847,0.8894120000000001,1.2115,2.22602,0.8705879999999999,1.89793,0.8888889999999999,1.6806599999999998,1.3383,1.26,0,0,26,0
52,ENSG00000174680,0.2375,0.095,0.35625,0.11875,0.0,0.0,0.095,0.0,0.0,0.285,0.07916669999999999,0.095,0.158333,0.0,0.095,0.0,0.404157189790245,0.43759398496240604,0.40108980549041207,0.4155,0.4052,0.0,0.189071411428571,0.10786489999999999,0.15988,0,0,0,1,8,0,2,0,0,0.146742,-0.0721568,0.693191,0.613409,0.54673,0.098301,0.018315599999999998,0.305319,0.0167398,-0.0167645,0.500649,0.141528,0.400358,0.252416,0.09846139999999999,-0.0426419,0.633536,0.11955,0.0944909,0.5208619999999999,1.2410700000000001,1.28175,1.6817099999999998,2.6377200000000003,3.19499,1.26321,2.03094,5.37683,2.81332,0.8538459999999999,2.77411,1.7024,0.8888889999999999,4.178780000000001,1.2179799999999998,1.37453,1.24771,1.3767,1.62276,10.7957,5.5378300000000005,1.3925,1.84325,1.9611299999999998,1.08463,1.18977,1.54399,0,0,41,1
53,ENSG00000175061,80.75,34.2,20.1875,68.875,61.75,17.4167,33.25,27.1429,25.3333,48.45,58.5833,78.85,54.625,17.1,30.4,48.45,0.523421230900469,0.5129023676509711,0.5245165937171029,0.537,0.5233,66.9090909090909,0.108656865,0.0778548885714286,0.0478575,1,0,0,1,22,0,13,3,0,0.520329,-0.397669,0.428467,0.5170170000000001,0.6465390000000001,0.385409,0.267897,-0.109795,-0.13539400000000001,0.196758,0.14590999999999998,0.5430470000000001,0.373157,0.175516,0.400365,0.535346,0.400589,0.340206,0.603537,0.281068,7.355910000000001,3.09547,8.67651,5.20911,5.58651,5.60225,12.8853,3.74011,11.082,42.9623,27.2796,29.948,39.7033,97.64,79.968,32.1286,11.4426,5.32426,148.947,6.53081,50.6266,6.995360000000001,75.6946,6.56,44.4368,13.7088,70.1374,0,0,22,0
54,ENSG00000175147,0.0,0.095,0.11875,0.11875,0.35625,0.0,0.285,0.0,0.0,0.095,0.07916669999999999,0.57,0.395833,0.0,0.095,0.0,0.49060270602706,0.5204225352112679,0.48429210134128203,0.513,0.4892,0.0,0.0209781983333333,0.037155472,0.068884,0,0,0,1,24,0,7,14,0,0.0121806,-0.013138299999999999,0.31827300000000003,0.30398000000000003,0.383792,0.09260299999999999,0.305585,-0.11691199999999999,-0.162196,0.260351,0.405328,0.22889299999999999,0.44284799999999996,-0.127613,-0.0424739,0.0720558,0.376207,0.243473,0.044024400000000005,0.192749,1.28512,2.68245,2.52101,2.74511,4.1636,1.6145399999999999,1.8611,2.38122,1.8028400000000002,1.36265,4.77968,1.48,1.54208,2.08897,1.09322,1.2044,1.0922,7.6259,1.07122,3.3353300000000004,2.24473,1.95113,1.32673,2.87245,1.24674,1.81425,1.4747299999999999,0,0,21,0
55,ENSG00000175611,0.35625,0.95,0.83125,0.35625,1.1875,0.475,0.665,0.271429,0.475,0.19,0.633333,0.76,0.633333,0.19,0.76,0.95,0.42234918242010494,0.4566666666666671,0.420781570485548,0.4575,0.4594,73.0,0.0750177066666667,0.11101325,0.10710499999999999,0,3,0,2,29,0,20,48,0,0.07344210000000001,0.0971496,0.158402,0.051225,0.23799099999999998,0.17973499999999998,0.188148,0.105734,0.252587,0.198965,0.266273,0.00590848,0.276833,-0.0170245,-0.0669745,0.150038,0.110126,0.464157,0.0865388,0.32294,4.28421,4.2829,3.88288,3.51455,3.41943,2.72388,4.11496,2.9036299999999997,3.49318,1.3421299999999998,1.76519,1.4559,1.20296,1.25919,0.9527030000000001,1.13005,1.6157299999999999,2.35452,1.38445,1.38035,1.3969999999999998,1.23333,1.7871599999999999,1.5282,1.54063,3.61545,1.5158,1,1,1,0
